0,0,0,0
0,0,1,0
1,1,5,1
2,3,3,3
2,2,2,2
5,5,6,6
6,9,6,6
5,8,10,4
9,7,8,9
4,9,8,7
5,2,2,3
1,1,7,1
1,2,2,0
1,2,2,0
2,2,3,0
0,2,2,1
0,0,4,0
1,0,1,0
0,0,2,0
0,0,0,0
