0.0,0.0,0.2,0.35000000000000003
0.0,0.4,0.2,0.35000000000000003
0.0,0.2,0.2,0.5
0.0,0.5,1.2000000000000002,0.0
0.35000000000000003,1.0,1.55,0.35000000000000003
2.85,4.1000000000000005,4.1000000000000005,3.9000000000000004
5.95,6.4,7.4,7.25
11.200000000000001,11.3,12.05,11.100000000000001
20.200000000000003,22.55,20.950000000000003,21.3
22.900000000000002,23.1,23.1,20.6
23.950000000000003,22.700000000000003,24.55,20.450000000000003
18.45,18.45,17.85,16.25
10.700000000000001,10.75,12.200000000000001,10.100000000000001
6.65,5.300000000000001,7.65,5.300000000000001
3.3000000000000003,2.6500000000000004,3.3000000000000003,2.6500000000000004
0.35000000000000003,0.7000000000000001,1.75,1.4000000000000001
0.0,0.0,0.6000000000000001,0.0
0.0,0.8,0.4,0.0
0.0,0.0,0.8,0.0
0.2,0.0,0.6000000000000001,0.2
