0.0,0.35000000000000003,0.0,0.0
0.0,0.35000000000000003,0.2,0.0
0.0,0.5,0.7000000000000001,0.0
0.0,0.0,1.2000000000000002,0.7000000000000001
0.7000000000000001,0.35000000000000003,1.7000000000000002,0.7000000000000001
4.5,3.9000000000000004,3.75,3.8000000000000003
7.75,6.4,7.15,7.25
12.55,10.950000000000001,12.5,11.600000000000001
22.25,19.700000000000003,21.5,20.1
22.950000000000003,20.85,23.900000000000002,22.1
22.150000000000002,21.55,23.200000000000003,22.0
17.900000000000002,16.6,18.35,17.150000000000002
11.700000000000001,10.200000000000001,12.25,10.950000000000001
8.450000000000001,5.300000000000001,7.4,6.800000000000001
4.1000000000000005,2.5,3.0500000000000003,3.4000000000000004
1.5,0.7000000000000001,0.35000000000000003,1.0
0.6000000000000001,0.2,1.35,0.5
0.2,0.0,1.1,0.5
0.2,0.0,0.5,0.35000000000000003
0.0,0.0,0.35000000000000003,0.35000000000000003
