0.2,0.35000000000000003,0.2,0.0
0.4,0.35000000000000003,0.0,0.0
0.4,0.0,0.0,0.0
1.05,0.0,0.35000000000000003,0.35000000000000003
0.7000000000000001,0.35000000000000003,0.7000000000000001,0.35000000000000003
5.800000000000001,3.0,4.05,3.8000000000000003
7.5,7.2,7.25,7.25
11.65,12.850000000000001,12.25,11.600000000000001
21.700000000000003,22.450000000000003,21.55,21.35
21.1,23.8,23.35,21.35
22.900000000000002,22.85,23.450000000000003,21.700000000000003
17.8,18.45,18.05,17.0
12.350000000000001,11.75,12.3,11.75
8.450000000000001,7.550000000000001,7.7,7.5
3.35,2.6500000000000004,3.25,3.5500000000000003
1.4000000000000001,1.4000000000000001,2.2,1.35
0.0,0.2,0.9500000000000001,0.7000000000000001
0.0,0.0,0.8,0.5
0.0,0.4,0.55,0.0
0.0,0.2,0.5,0.0
