0.0,0.0,0.0,0.0
0.2,0.0,0.2,0.0
0.9,0.0,0.7000000000000001,0.0
1.75,0.35000000000000003,1.2000000000000002,0.0
2.75,0.7000000000000001,1.7000000000000002,0.7000000000000001
4.3500000000000005,4.2,3.75,4.4
9.700000000000001,8.6,7.15,7.65
14.3,12.700000000000001,12.5,11.9
21.85,21.55,21.5,20.8
23.1,23.35,23.900000000000002,22.400000000000002
23.85,22.150000000000002,23.200000000000003,22.400000000000002
19.8,18.1,18.35,17.1
13.350000000000001,11.9,12.25,12.100000000000001
7.550000000000001,6.550000000000001,7.4,7.95
3.75,3.1500000000000004,3.0500000000000003,3.7
2.6500000000000004,1.5,0.35000000000000003,1.4000000000000001
1.05,0.75,1.35,0.75
0.5,0.6000000000000001,1.1,0.7000000000000001
0.35000000000000003,0.4,0.5,0.4
0.55,0.35000000000000003,0.35000000000000003,0.35000000000000003
