0.35000000000000003,0.2,0.0,0.0
0.35000000000000003,0.2,0.0,0.0
0.0,0.2,0.0,0.0
0.0,0.7000000000000001,0.35000000000000003,0.35000000000000003
0.35000000000000003,0.7000000000000001,0.7000000000000001,0.35000000000000003
3.0,4.45,3.6,3.8000000000000003
7.2,7.1000000000000005,8.35,7.25
12.850000000000001,12.4,13.0,11.600000000000001
22.450000000000003,23.200000000000003,22.55,21.35
23.8,23.55,22.55,21.75
22.85,23.25,23.75,20.450000000000003
18.45,17.55,19.85,16.75
11.75,12.15,12.5,11.3
7.550000000000001,7.800000000000001,8.3,6.5
2.6500000000000004,4.75,3.5,3.0500000000000003
1.4000000000000001,1.6,0.7000000000000001,1.0
0.2,0.4,0.2,0.5
0.0,0.2,0.2,0.0
0.4,0.2,0.5,0.0
0.2,0.45,0.45,0.0
