0,0,0,0
0,3,0,0
1,6,1,1
2,4,6,3
2,9,2,2
9,5,8,6
6,12,6,5
6,4,6,7
12,9,10,6
5,6,6,6
3,14,7,2
1,2,3,0
5,8,0,2
0,2,2,3
0,1,0,1
3,2,5,0
0,1,1,5
0,1,0,0
0,1,2,0
4,0,0,1
