0,0,0,0
1,0,1,0
1,2,1,1
2,2,2,2
3,2,3,3
8,11,6,6
11,7,6,6
6,5,5,4
14,11,7,6
9,17,9,7
8,8,8,1
2,3,2,7
1,1,1,1
3,0,0,8
5,1,6,1
1,0,5,0
1,2,0,0
0,0,0,0
0,3,1,1
0,1,0,0
